time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-01T11:41:46.490Z,-12.3801,166.7543,176.66,5.5,mwb,,28,3.079,0.57,us,usc000tkqd,2015-05-02T14:07:07.040Z,"186 km NNW of Sola, Vanuatu",earthquake,9.2,4,0.089,12,reviewed,us,us
2015-02-01T23:33:00.050Z,-3.9127,-76.6179,115.65,5.1,mb,,57,3.657,0.81,us,usc000tktr,2015-05-02T14:06:20.040Z,"52 km SSW of Alianza Cristiana, Peru",earthquake,7.8,4.8,0.024,591,reviewed,us,us
2015-02-02T10:49:48.530Z,-32.7183,-67.1231,172,6.3,mww,,16,1.766,1,us,usc000tkwv,2022-07-27T18:29:27.588Z,"63 km W of Villa General Roca, Argentina",earthquake,7.4,1.8,,,reviewed,us,us
2015-02-04T10:59:28.750Z,10.6804,-62.8349,110.51,5.1,mb,,62,1.801,0.64,us,usc000tlgx,2022-07-27T18:51:26.240Z,"45 km E of Carúpano, Venezuela",earthquake,6.2,5.4,0.027,491,reviewed,us,us
2015-02-05T18:19:27.830Z,-7.5204,128.3724,138.78,5,mb,,38,2.936,0.74,us,usc000tmia,2015-05-04T22:47:41.040Z,"187 km NE of Lospalos, Timor Leste",earthquake,7.7,4.9,0.067,73,reviewed,us,us
2015-02-10T16:09:24.080Z,14.0028,120.6226,134.89,5.1,mb,,29,0.32,0.8,us,usc000tnp2,2022-07-27T20:14:10.330Z,"3 km W of Prinza, Philippines",earthquake,6.1,4,0.042,187,reviewed,us,us
2015-02-11T13:01:15.810Z,-23.5605,-66.7204,202.49,5.5,mww,,25,2.227,0.91,us,usc000tnz0,2022-05-03T17:13:04.032Z,"83 km NNW of San Antonio de los Cobres, Argentina",earthquake,7.6,3.5,,,reviewed,us,us
2015-02-11T18:57:22.460Z,-23.1125,-66.688,223,6.7,mww,,16,2.11,1.02,us,usc000tp1s,2022-08-07T07:47:24.497Z,"103 km W of El Aguilar, Argentina",earthquake,7.1,1.8,,,reviewed,us,us
2015-02-15T10:03:10.000Z,-18.601,168.928,217.06,5,mb,,24,3.543,0.95,us,usb000tphp,2015-05-11T23:20:16.040Z,"110 km NNW of Isangel, Vanuatu",earthquake,8.1,4.7,0.044,174,reviewed,us,us
2015-02-18T04:43:39.170Z,-8.8943,159.3182,135.08,5.4,mww,,22,0.823,0.53,us,usb000tq8s,2022-07-27T21:46:12.427Z,"88 km SSW of Buala, Solomon Islands",earthquake,7.8,3.7,,,reviewed,us,us
2015-02-18T14:31:53.900Z,2.732,128.5544,239,5.2,mb,,22,2.28,0.67,us,usb000tq9w,2015-05-11T23:20:23.040Z,"126 km NNE of Tobelo, Indonesia",earthquake,8.3,5.7,0.041,206,reviewed,us,us
2015-02-21T19:42:22.160Z,-5.4517,147.129,213.79,5.3,mwb,,19,3.394,0.8,us,usc000ts60,2022-07-27T22:26:35.608Z,"141 km N of Lae, Papua New Guinea",earthquake,6.9,3.9,0.048,42,reviewed,us,us
2015-02-22T12:56:24.400Z,2.7299,-76.5012,149,5.5,mww,,29,3.024,0.96,us,usc000tsa5,2022-07-27T22:36:01.079Z,"7 km SSW of Caldono, Colombia",earthquake,7.5,1.9,,,reviewed,us,us
2015-02-22T13:02:16.300Z,-17.9984,-178.3198,593.9,5.1,mb,,23,3.463,0.73,us,usc000tsa8,2015-05-12T20:29:39.040Z,"250 km E of Levuka, Fiji",earthquake,9.5,5.1,0.031,338,reviewed,us,us
2015-02-24T05:13:50.410Z,-22.7448,-66.6628,188.95,5.3,mww,,44,2.08,1.03,us,usc000tsli,2022-07-27T22:55:51.998Z,"99 km W of Abra Pampa, Argentina",earthquake,6.1,3.9,,,reviewed,us,us
2015-02-27T13:45:05.370Z,-7.2968,122.5348,552.06,7,mww,,12,1.362,1.12,us,usc000ttkd,2022-07-27T23:24:17.079Z,"150 km NNE of Maumere, Indonesia",earthquake,7.1,3.6,,,reviewed,us,us
2015-02-28T10:53:03.610Z,-8.9066,118.8202,117.87,5.1,mb,,65,3.388,0.91,us,usc000ttz2,2015-05-19T00:29:12.040Z,"50 km SSE of Bima, Indonesia",earthquake,6.8,4.9,0.062,85,reviewed,us,us
2015-02-28T19:27:30.810Z,-56.3493,-27.0752,109.49,5.4,mb,,31,5.759,0.71,us,usc000tu15,2015-05-19T00:29:15.040Z,"South Sandwich Islands region",earthquake,9.7,4.2,0.065,84,reviewed,us,us
2015-03-01T07:01:56.780Z,4.7307,125.7803,104.82,5.3,mb,,37,2.332,0.85,us,usc000tu5k,2015-05-19T00:29:21.040Z,"82 km SSE of Sarangani, Philippines",earthquake,7.1,4.3,0.044,176,reviewed,us,us
2015-03-03T12:45:19.000Z,-20.358,-69.145,106.2,5.2,mww,,,,1.21,us,usc000tun1,2022-07-28T00:10:41.656Z,"106 km E of Iquique, Chile",earthquake,5.1,3.7,,,reviewed,guc,us
2015-03-07T20:51:43.650Z,-24.4543,179.2549,531.4,5.1,mb,,43,5.393,0.87,us,usc000twev,2015-05-28T00:48:37.040Z,"south of the Fiji Islands",earthquake,9.5,5.3,0.042,187,reviewed,us,us
2015-03-08T15:52:23.490Z,-19.9946,-177.8541,565.06,5.1,mb,,16,4.475,0.85,us,usc000twju,2022-05-03T17:15:23.271Z,"Fiji region",earthquake,9.5,4.6,0.03,375,reviewed,us,us
2015-03-09T06:45:20.420Z,-7.3075,128.7275,128.87,5.2,mb,,19,2.635,0.93,us,usc000twpw,2015-05-28T00:48:39.040Z,"233 km NE of Lospalos, Timor Leste",earthquake,2.2,4.4,0.052,124,reviewed,us,us
2015-03-10T20:55:44.370Z,6.7757,-72.9875,155,6.2,mww,,13,2.332,1.18,us,us10001ldx,2023-08-19T18:45:26.795Z,"2 km NNW of Cepitá, Colombia",earthquake,5.6,1.7,,,reviewed,us,us
2015-03-15T02:17:07.850Z,-22.2789,-176.3784,112,5.5,mwb,,40,6.828,0.76,us,us10001mgf,2022-05-03T18:23:18.080Z,"172 km SW of Vaini, Tonga",earthquake,9.6,1.8,0.046,46,reviewed,us,us
2015-03-16T03:00:05.950Z,-4.0737,152.0288,196,5.9,mww,,16,0.178,0.95,us,us10001mp3,2024-06-16T23:43:43.115Z,"20 km NW of Rabaul, Papua New Guinea",earthquake,7.5,1.7,,,reviewed,us,us
2015-03-17T20:16:19.080Z,-17.8236,-178.5653,555.93,5.5,mww,,25,3.223,1.1,us,us10001n7n,2022-05-03T18:23:36.542Z,"225 km E of Levuka, Fiji",earthquake,3.4,4.3,,,reviewed,us,us
2015-03-21T16:16:32.910Z,-22.285,-177.959,336.96,5.2,mb,,50,5.869,0.71,us,us10001pf4,2015-06-09T21:30:00.040Z,"south of the Fiji Islands",earthquake,10.2,0.7,0.042,183,reviewed,us,us
2015-03-22T05:46:23.360Z,-17.8217,-178.4468,615.05,5.2,mb,,23,3.336,0.8,us,us10001pj4,2022-05-03T17:15:54.263Z,"238 km E of Levuka, Fiji",earthquake,9.9,5.4,0.026,478,reviewed,us,us
2015-03-22T22:27:37.000Z,6.804,-73.147,154.6,5.1,mwr,,,,0.58,us,us10001pn4,2022-07-28T03:36:45.011Z,"9 km NW of Jordán, Colombia",earthquake,6.5,4.5,,,reviewed,rsnc,rsnc
2015-03-23T04:51:38.010Z,-18.3534,-69.1663,130,6.4,mww,,35,0.324,1.3,us,us10001ppx,2022-07-28T03:43:24.053Z,"94 km SW of Curahuara de Carangas, Bolivia",earthquake,6.7,1.8,,,reviewed,us,us
2015-03-27T21:59:39.270Z,-1.2012,-77.5836,195.03,5.5,mww,,25,1.671,0.68,us,us10001rcr,2022-07-28T04:53:32.195Z,"34 km SE of Tena, Ecuador",earthquake,7.2,3.6,,,reviewed,us,us
2015-03-28T16:36:53.850Z,-22.2167,-68.6175,112,5.6,mww,,43,0.478,0.78,us,us10001rig,2022-07-28T05:03:59.992Z,"41 km NE of Calama, Chile",earthquake,6.2,1.8,,,reviewed,us,us
2015-03-28T22:28:50.780Z,0.4002,121.9895,118,5.9,mww,,12,1.399,0.88,us,us10001rmk,2024-06-16T23:43:47.993Z,"120 km W of Gorontalo, Indonesia",earthquake,6.1,1.8,,,reviewed,us,us
2015-04-02T04:10:10.000Z,-17.8607,-178.5831,560,5.9,mww,,20,3.207,0.67,us,us10001t0z,2022-05-03T18:23:48.575Z,"223 km E of Levuka, Fiji",earthquake,3.3,1.9,,,reviewed,us,us
2015-04-03T17:44:03.160Z,-17.3488,-176.978,379.17,5.2,mb,,19,4.757,1.2,us,us10001tmh,2022-05-03T18:37:42.074Z,"Fiji region",earthquake,7.7,3.7,0.029,397,reviewed,us,us
2015-04-04T17:48:47.960Z,-6.0735,130.6717,111.53,5.1,mwb,,21,1.996,1.07,us,us10001tzj,2015-06-16T01:00:27.040Z,"235 km WSW of Tual, Indonesia",earthquake,6.4,4.7,0.058,29,reviewed,us,us
2015-04-11T11:42:52.270Z,4.7689,124.9262,281,5.2,mwb,,17,2.376,0.86,us,us200025u4,2015-06-22T23:18:56.040Z,"92 km SW of Sarangani, Philippines",earthquake,7,1.9,0.062,25,reviewed,us,us
2015-04-13T22:16:20.230Z,-21.0794,-68.6264,122,5.2,mww,,27,0.805,1.24,us,us2000269j,2022-07-28T07:52:15.815Z,"155 km NNE of Calama, Chile",earthquake,4.8,1.8,,,reviewed,us,us
2015-04-14T23:41:29.450Z,-7.3778,128.6865,133.73,5,mb,,30,2.657,0.97,us,us200026l4,2015-06-22T23:19:02.040Z,"225 km NE of Lospalos, Timor Leste",earthquake,6.8,4.5,0.061,86,reviewed,us,us
2015-04-19T18:40:24.950Z,1.895,98.958,122.67,5.3,mb,,45,1.501,0.92,us,us200027ni,2015-06-26T23:15:57.040Z,"26 km NE of Sibolga, Indonesia",earthquake,5.1,4.4,0.047,150,reviewed,us,us
2015-04-21T13:46:30.830Z,-18.2383,-178.2021,505.5,5.1,mb,,19,3.597,0.64,us,us2000281l,2022-05-03T17:20:05.139Z,"263 km E of Levuka, Fiji",earthquake,9.1,4.7,0.029,374,reviewed,us,us
2015-04-21T19:00:21.260Z,-14.7636,-71.3539,153,5.3,mwb,,56,3.456,1.26,us,us2000286l,2016-11-10T21:47:11.432Z,"6 km ENE of Yauri, Peru",earthquake,7.7,1.8,0.06,27,reviewed,us,us
2015-04-23T14:31:40.590Z,45.7177,142.1055,309.56,5,mb,,86,1.321,0.96,us,us200028jz,2022-07-31T00:54:44.831Z,"44 km NNE of Makubetsu, Japan",earthquake,7.9,5.1,0.028,409,reviewed,us,us
2015-04-25T00:37:42.210Z,13.8503,144.8365,140.2,5.1,mb,,38,0.261,0.74,us,us20002910,2022-07-31T01:06:47.446Z,"35 km N of Yigo Village, Guam",earthquake,8.4,4.6,0.03,358,reviewed,us,us
2015-04-25T16:41:15.730Z,3.115,128.1607,126.96,5.3,mb,,37,2.459,1.01,us,us20002973,2022-05-03T17:20:43.769Z,"154 km N of Tobelo, Indonesia",earthquake,5,4.8,0.045,166,reviewed,us,us
2015-04-25T17:09:19.820Z,-4.3235,143.2895,124.27,5.2,mb,,16,4.658,0.91,us,us20002975,2015-07-03T00:23:40.040Z,"53 km ESE of Ambunti, Papua New Guinea",earthquake,3.7,4,0.043,180,reviewed,us,us
2015-04-26T00:23:52.760Z,-19.8333,-177.7779,487.36,5.1,mb,,28,4.462,0.8,us,us200029a4,2015-07-03T00:23:41.040Z,"Fiji region",earthquake,5.7,5,0.042,180,reviewed,us,us
2015-04-28T16:39:39.190Z,-20.8865,-178.6329,581,6.1,mww,,13,4.422,0.85,us,us200029x8,2022-07-31T02:38:02.351Z,"Fiji region",earthquake,8.9,1.8,,,reviewed,us,us
2015-04-28T18:56:53.310Z,17.1089,-95.0355,111,5.5,mww,,43,0.145,1.24,us,us200029ys,2022-07-31T02:40:56.162Z,"4 km NNE of Paso Real de Sarabia, Mexico",earthquake,6,1.8,,,reviewed,us,us
2015-05-01T00:21:08.270Z,-21.8264,170.7323,130.85,5.1,mb,,43,3.988,0.73,us,us20002aki,2015-07-09T22:00:04.040Z,"294 km SSE of Isangel, Vanuatu",earthquake,4.6,4.4,0.043,176,reviewed,us,us
2015-05-04T18:04:56.450Z,-56.5337,-27.3608,127.83,5.4,mb,,31,5.667,1.01,us,us20002b8y,2015-07-09T22:00:11.040Z,"South Sandwich Islands region",earthquake,9.8,3.7,0.057,104,reviewed,us,us
2015-05-05T08:02:46.740Z,-19.0253,168.9546,162.09,5.2,mb,,26,3.836,0.61,us,us20002br7,2015-07-09T22:00:12.040Z,"66 km NNW of Isangel, Vanuatu",earthquake,7.9,4.7,0.032,340,reviewed,us,us
2015-05-06T12:08:40.070Z,-25.6313,178.3464,627.29,5,mb,,35,4.889,0.74,us,us20002c7n,2022-05-03T17:21:27.367Z,"south of the Fiji Islands",earthquake,10.2,5.3,0.031,321,reviewed,us,us
2015-05-11T03:30:15.260Z,-20.5406,-178.7234,600.78,5,mb,,41,4.125,1.03,us,us20002eap,2015-07-17T07:06:07.040Z,"Fiji region",earthquake,9.4,5.6,0.032,312,reviewed,us,us
2015-05-11T15:45:08.100Z,1.5234,127.2976,155.59,5.2,mb,,33,0.749,0.74,us,us20002ed1,2015-07-17T07:06:08.040Z,"81 km N of Ternate, Indonesia",earthquake,6.6,3.8,0.04,210,reviewed,us,us
2015-05-12T07:22:05.070Z,-7.1493,129.2475,156.24,5.2,mb,,40,2.195,0.79,us,us20002ejv,2022-07-31T05:57:35.855Z,"290 km ENE of Lospalos, Timor Leste",earthquake,6.1,5.1,0.062,86,reviewed,us,us
2015-05-14T17:38:21.430Z,-5.9709,128.3054,367.42,5.1,mb,,19,3.581,0.76,us,us1000290b,2015-07-23T01:03:59.040Z,"251 km S of Ambon, Indonesia",earthquake,7.4,4.7,0.04,200,reviewed,us,us
2015-05-15T10:21:34.780Z,-21.981,-176.5576,136.86,5.1,mb,,22,6.593,1.12,us,us1000298m,2015-07-23T01:04:00.040Z,"166 km WSW of Haveluloto, Tonga",earthquake,8.4,4.2,0.035,262,reviewed,us,us
2015-05-15T20:26:56.870Z,-2.542,102.2191,151,6,mww,,25,2.503,1.15,us,us100029k5,2022-07-31T07:07:40.970Z,"106 km ESE of Sungai Penuh, Indonesia",earthquake,3.1,1.8,,,reviewed,us,us
2015-05-16T01:19:50.210Z,-7.8252,-74.3982,144.75,5.1,mb,,44,4.785,0.77,us,us100029nb,2015-07-23T01:04:02.040Z,"63 km NNE of Pucallpa, Peru",earthquake,9.1,4.8,0.025,532,reviewed,us,us
2015-05-20T00:30:54.700Z,-19.3021,-175.5247,203,6,mww,,31,6.287,1.19,us,us10002anx,2022-07-31T08:03:29.915Z,"135 km WNW of Pangai, Tonga",earthquake,8.2,1.8,,,reviewed,us,us
2015-05-22T12:07:34.830Z,-4.2085,142.2467,106.39,5.1,mb,,18,5.545,1.07,us,us10002bd3,2015-07-29T01:35:33.040Z,"New Guinea, Papua New Guinea",earthquake,8.2,4.6,0.047,150,reviewed,us,us
2015-05-23T12:54:28.230Z,-18.4587,-69.2062,115.18,5.1,mb,,46,0.311,1.05,us,us10002btn,2022-07-31T08:48:24.256Z,"104 km SW of Curahuara de Carangas, Bolivia",earthquake,6.9,2.5,0.029,379,reviewed,us,us
2015-05-25T06:37:40.890Z,41.8504,135.3922,385.81,5.1,mb,,24,3.426,0.92,us,us10002bzt,2022-07-31T09:04:23.238Z,"169 km SE of Preobrazheniye, Russia",earthquake,7.3,5.1,0.025,511,reviewed,us,us
2015-05-26T10:32:03.350Z,-22.057,-68.5076,124,5.6,mww,,31,0.667,1.36,us,us10002c5j,2022-07-31T09:23:38.983Z,"61 km NE of Calama, Chile",earthquake,5.3,1.8,,,reviewed,us,us
2015-05-30T11:23:02.110Z,27.8386,140.4931,664,7.8,mww,,12,1.675,1.12,us,us20002ki3,2022-05-03T17:24:11.194Z,"Bonin Islands, Japan region",earthquake,9.2,1.9,,,reviewed,us,us
2015-06-01T10:28:46.010Z,-6.0775,130.7012,109.3,5.1,mb,,25,1.983,1.1,us,us20002kzy,2015-08-08T00:49:42.040Z,"232 km WSW of Tual, Indonesia",earthquake,7,5,0.061,86,reviewed,us,us
2015-06-03T06:59:51.860Z,-19.6353,-179.0702,655.95,5,mb,,22,3.312,1.09,us,us20002ljp,2015-08-08T00:50:11.040Z,"242 km SE of Levuka, Fiji",earthquake,9.3,6.1,0.034,281,reviewed,us,us
2015-06-10T10:15:52.460Z,-18.2861,-178.0123,547.66,5,mb,,74,7.405,1,us,us20002njk,2015-08-10T13:08:28.040Z,"283 km E of Levuka, Fiji",earthquake,9.9,5.6,0.029,372,reviewed,us,us
2015-06-10T13:52:09.770Z,-22.4,-68.4323,124,6,mww,,20,0.49,1.13,us,us20002nkt,2022-07-31T12:15:02.300Z,"50 km E of Calama, Chile",earthquake,6.5,1.8,,,reviewed,us,us
2015-06-13T05:03:43.720Z,13.8112,120.6866,137.22,5,mb,,30,3.726,0.89,us,us20002pl7,2022-07-31T12:49:07.060Z,"4 km SSW of Hukay, Philippines",earthquake,8.8,5,0.054,111,reviewed,us,us
2015-06-15T21:04:24.670Z,4.1537,125.8447,136,5.7,mww,,21,2.908,1.38,us,us20002q2b,2022-05-03T18:49:44.499Z,"144 km SSE of Sarangani, Philippines",earthquake,7.3,1.9,,,reviewed,us,us
2015-06-16T06:17:01.180Z,-20.3944,-179.0024,656,5.9,mww,,23,3.834,1.25,us,us20002q6u,2022-05-03T18:49:45.782Z,"Fiji region",earthquake,8.8,1.9,,,reviewed,us,us
2015-06-18T08:28:57.090Z,21.7519,143.1192,291.33,5.1,mb,,76,5.387,0.85,us,us10002jxj,2015-09-01T00:53:49.040Z,"Mariana Islands region",earthquake,9.3,5.6,0.052,119,reviewed,us,us
2015-06-20T23:39:09.510Z,-23.5295,-177.0845,151,5.9,mww,,17,5.742,1.08,us,us10002kld,2022-05-03T17:26:17.303Z,"south of the Fiji Islands",earthquake,8,1.8,,,reviewed,us,us
2015-06-21T21:28:16.270Z,-20.4307,-178.3276,562.61,6,mww,,18,4.341,0.68,us,us10002kra,2022-05-03T18:49:50.129Z,"Fiji region",earthquake,9.1,3.7,,,reviewed,us,us
2015-06-22T11:42:07.440Z,-21.7797,-68.1744,122.04,5.1,mwr,,30,0.992,1.09,us,us10002ku9,2015-09-01T00:53:54.040Z,"107 km NE of Calama, Chile",earthquake,5.9,4.9,,,reviewed,us,guc
2015-06-23T08:59:55.770Z,-19.5686,-175.0399,138,5.5,mwb,,15,4.852,0.79,us,us10002l2m,2022-07-31T14:40:56.491Z,"76 km WNW of Pangai, Tonga",earthquake,7.9,1.8,0.083,14,reviewed,us,us
2015-06-23T12:18:30.270Z,27.7375,139.7254,460,6.5,mww,,11,2.277,0.98,us,us10002l37,2022-07-31T14:41:46.908Z,"Bonin Islands, Japan region",earthquake,8.6,1.9,,,reviewed,us,us
2015-06-23T12:19:29.160Z,27.707,139.7745,462.13,5.5,mb,,81,5.39,1.23,us,us20002w0y,2022-05-03T18:49:57.638Z,"Bonin Islands, Japan region",earthquake,9.8,7.6,0.076,60,reviewed,us,us
2015-06-23T12:22:20.410Z,27.6475,140.0686,470.67,5.6,mb,,55,1.96,0.68,us,us20002w0x,2022-05-03T17:27:22.061Z,"Bonin Islands, Japan region",earthquake,10.9,8.5,0.075,62,reviewed,us,us
2015-06-24T22:32:21.166Z,61.6644,-151.9621,114.2,5.8,mw,,,,0.99,ak,ak01581sc69w,2023-07-26T20:19:29.589Z,"46 km SW of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-06-29T22:07:48.500Z,36.6802,71.3004,191,5.5,mwb,,27,0.731,1.25,us,us10002mft,2022-07-31T16:01:24.670Z,"20 km W of Ashk?sham, Afghanistan",earthquake,4,1.8,0.068,21,reviewed,us,us
2015-07-07T20:03:19.120Z,-22.9379,-177.1329,169.64,5.8,mww,,22,6.321,1.15,us,us20002vuq,2022-05-03T19:03:27.050Z,"279 km SW of Vaini, Tonga",earthquake,8,2.3,,,reviewed,us,us
2015-07-09T07:28:28.800Z,-18.6298,-177.1524,346.85,5.4,mb,,55,4.642,0.94,us,us20002w8m,2022-05-03T17:27:44.131Z,"Fiji region",earthquake,8,5.3,0.046,161,reviewed,us,us
2015-07-09T10:07:38.410Z,-4.3107,153.3652,101.83,5,mb,,16,1.204,0.89,us,us20002w93,2015-10-09T20:19:09.040Z,"121 km E of Kokopo, Papua New Guinea",earthquake,8.3,4.7,0.045,161,reviewed,us,us
2015-07-12T04:37:31.330Z,2.9918,128.1869,115,5.5,mwb,,37,2.352,0.98,us,us20002wvt,2022-05-03T18:28:05.732Z,"141 km N of Tobelo, Indonesia",earthquake,7.3,1.9,0.063,24,reviewed,us,us
2015-07-13T20:16:08.410Z,-55.9972,-28.2656,138.51,5.3,mb,,29,5.019,0.82,us,us20002x9h,2015-10-09T20:19:16.040Z,"South Sandwich Islands region",earthquake,9.9,4.2,0.056,106,reviewed,us,us
2015-07-15T22:16:18.500Z,18.8249,145.1523,507.01,5,mb,,16,5.213,0.74,us,us20002xt0,2015-10-09T20:19:19.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.6,5.6,0.036,248,reviewed,us,us
2015-07-17T18:49:53.720Z,-18.1214,-178.1887,536.1,5.8,mww,,13,3.597,1.32,us,us20002y6h,2022-05-03T18:48:41.009Z,"264 km E of Levuka, Fiji",earthquake,8,3.4,,,reviewed,us,us
2015-07-24T09:58:38.280Z,36.703,26.8098,140.62,5.1,mb,,55,1.137,0.72,us,us20002zt0,2022-07-31T20:22:45.338Z,"14 km WSW of Kéfalos, Greece",earthquake,6.2,5.7,0.031,338,reviewed,us,us
2015-07-25T07:34:09.000Z,-8.37,-75.71,126,5.2,mb,,,,1.18,us,us2000301t,2022-07-31T20:37:58.246Z,"74 km NW of San Alejandro, Peru",earthquake,7,2.8,0.056,104,reviewed,lim,us
2015-07-25T19:57:43.227Z,61.9493,-152.0518,125.6,5.1,mw,,,,0.79,ak,ak0159h0d1de,2023-07-27T13:55:58.457Z,"34 km W of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2015-07-26T23:20:34.000Z,-22.0347,-179.1999,567.1,5,mb,,34,4.989,0.83,us,us2000308r,2015-10-22T20:05:01.040Z,"south of the Fiji Islands",earthquake,9.5,5.9,0.036,245,reviewed,us,us
2015-07-29T02:35:59.449Z,59.8935,-153.1962,119.3,6.4,mw,,,,0.84,ak,ak0159nc9dk8,2023-07-27T14:19:41.141Z,"52 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2015-07-29T17:56:37.360Z,-10.8806,166.2386,142.49,5.4,mb,,20,4.635,0.85,us,us10002w12,2015-10-22T20:05:14.040Z,"51 km ESE of Lata, Solomon Islands",earthquake,7.4,3.9,0.03,385,reviewed,us,us
2015-08-02T13:08:46.020Z,8.1761,123.8546,602.93,5.2,mb,,26,2.032,0.92,us,us10002xaf,2015-10-30T02:47:44.040Z,"2 km SSW of Lapase, Philippines",earthquake,9.3,5.2,0.034,278,reviewed,us,us
2015-08-03T14:01:52.680Z,-16.4701,-174.3557,176,5.7,mww,,25,3.56,0.82,us,us10002xg5,2022-05-03T17:27:41.762Z,"82 km SW of Hihifo, Tonga",earthquake,7.8,1.8,,,reviewed,us,us
2015-08-05T09:13:24.190Z,16.1408,-93.664,100.85,5.7,mww,,34,1.473,0.92,us,us10002y1z,2022-07-31T22:32:54.882Z,"11 km ENE of Tonalá, Mexico",earthquake,7,4,,,reviewed,us,us
2015-08-06T23:59:46.290Z,-26.4576,-178.2511,269,6,mww,,13,2.791,1.08,us,us10002zz0,2022-05-03T18:28:32.451Z,"south of the Fiji Islands",earthquake,7.8,1.8,,,reviewed,us,us
2015-08-10T10:05:25.750Z,36.5326,71.2147,224,5.9,mww,,17,0.782,0.92,us,us100030qs,2022-07-31T23:22:17.523Z,"33 km WSW of Ashk?sham, Afghanistan",earthquake,5.5,1.8,,,reviewed,us,us
2015-08-11T15:53:08.700Z,-7.1256,129.1952,144.64,5.1,mb,,29,2.252,0.86,us,us1000314m,2015-11-06T18:06:25.040Z,"287 km ENE of Lospalos, Timor Leste",earthquake,7.1,4.4,0.048,139,reviewed,us,us
2015-08-12T12:50:43.360Z,-16.5413,-177.2523,403.01,5.2,mb,,62,4.645,0.96,us,us100031fd,2015-11-06T18:06:26.040Z,"263 km SSE of Alo, Wallis and Futuna",earthquake,9.4,5.2,0.029,385,reviewed,us,us
2015-08-13T14:04:57.740Z,-3.9835,152.8909,135,5.6,mww,,19,0.754,1.11,us,us100031xu,2022-05-03T18:28:46.748Z,"79 km ENE of Kokopo, Papua New Guinea",earthquake,7.8,1.7,,,reviewed,us,us
2015-08-14T22:04:24.810Z,-26.3324,-177.8347,165.5,5.1,mb,,49,2.902,0.79,us,us100032f6,2015-11-17T00:13:28.040Z,"south of the Fiji Islands",earthquake,8.2,4.9,0.04,199,reviewed,us,us
2015-08-18T20:48:24.000Z,-7.3535,128.5973,163.91,5,mb,,64,2.749,1.03,us,us1000338w,2015-11-17T00:13:36.040Z,"218 km NE of Lospalos, Timor Leste",earthquake,7,5.6,0.059,92,reviewed,us,us
2015-08-21T18:45:40.970Z,-22.4517,-178.2033,380.45,5.2,mb,,34,5.856,1.29,us,us1000342e,2015-11-24T02:09:27.040Z,"south of the Fiji Islands",earthquake,7.9,4.5,0.031,345,reviewed,us,us
2015-08-22T05:28:14.410Z,21.5228,143.0884,323,5,mb,,35,5.609,0.73,us,us10003461,2015-11-24T02:09:28.040Z,"Mariana Islands region",earthquake,8.8,6.3,0.05,127,reviewed,us,us
2015-08-24T09:41:26.630Z,-30.6502,-178.7298,228,6,mww,,59,1.563,1.32,us,us100034fl,2022-05-03T17:29:03.076Z,"Kermadec Islands, New Zealand",earthquake,8.5,1.9,,,reviewed,us,us
2015-08-27T19:10:12.190Z,45.2784,147.157,146.41,5.2,mb,,81,3.454,0.61,us,us100035gy,2015-12-01T00:35:59.040Z,"56 km W of Kuril’sk, Russia",earthquake,8.5,4.6,0.024,572,reviewed,us,us
2015-08-28T15:08:30.880Z,52.1008,156.8084,171.46,5,mb,,96,1.146,0.83,us,us100035pz,2015-12-01T00:36:01.040Z,"70 km NNE of Ozernovskiy, Russia",earthquake,9.5,4.9,0.037,230,reviewed,us,us
2015-08-28T15:30:58.090Z,23.129,142.5234,103.82,5.4,mb,,23,3.961,0.82,us,us100035q5,2015-12-01T00:36:01.040Z,"Volcano Islands, Japan region",earthquake,8.3,5.6,0.036,269,reviewed,us,us
2015-08-29T03:53:23.170Z,19.1695,145.6204,120.08,5.2,mwc,,23,2.814,0.92,us,us100035y3,2016-11-10T21:50:04.327Z,"Maug Islands region, Northern Mariana Islands",earthquake,7.9,4.4,,,reviewed,us,gcmt
2015-09-01T16:08:26.160Z,-29.6825,178.6851,565.53,5.1,mb,,44,2.984,0.91,us,us20003fej,2022-05-03T19:04:33.959Z,"Kermadec Islands region",earthquake,8.5,5,0.052,118,reviewed,us,us
2015-09-01T17:04:14.620Z,15.3905,-92.7217,104.42,5.4,mww,,67,0.572,1.06,us,us20003few,2022-08-01T03:02:59.746Z,"4 km NNE of Hidalgo, Mexico",earthquake,5.3,3.4,,,reviewed,us,us
2015-09-02T01:18:29.070Z,4.4132,124.6314,296,5.7,mww,,26,2.802,1.29,us,us20003fkb,2022-08-01T03:09:33.505Z,"143 km SW of Sarangani, Philippines",earthquake,7.5,1.8,,,reviewed,us,us
2015-09-03T07:32:46.070Z,-15.4727,-174.7047,212.13,5.2,mb,,46,5.802,0.9,us,us20003fxu,2022-05-03T19:04:35.233Z,"111 km WNW of Hihifo, Tonga",earthquake,9.5,5.1,0.039,212,reviewed,us,us
